sage.conf	STARBURSTS AND GALAXY EVOLUTION: RENC.MORIOND 22
sao..rept	SPECIAL REPORTS. SMITHSONIAN ASTROPH. OBS.
saps.conf	SUN AND PLANETARY SYSTEM: 6TH EUROPEAN REG.MEET.
sasf.conf	SOLAR AND STELLAR FLARES: I.A.U. COLL.104
sath.conf	SUN AND THE HELIOSPHERE: DISCUSSION: APR3&4,1980
sdra.conf	SERENDIPITOUS DISCOVERIES IN RADIO ASTRONOMY: 83
seng.conf	STRUCTURE & EVOLUTION NORMAL GALAXIES - NATO 1981
sens.conf	STRUCTURE AND EVOLUTION OF NEUTRON STARS
seog.conf	SPECTRAL EVOLUTION OF GALAXIES: ERICE 4TH 1986
sep..conf	STUDY OF EARTH AS A PLANET: 1ST ORLOV CONFERENCE
sepa.conf	Structure and Emission Properties of Accretion Disks, Edited by C. Bertout, S. Collin-Souffrin, and J. P. Lasota
seti.conf	THE SEARCH FOR EXTRATERRESTRIAL INTELL: SETI
sfa..meet	SOVIET-FINNISH ASTRON. MEET: - BYURAKAN, JUN1982
sfdg.conf	STAR FORMING DWARF GALAXIES & RELATED OBJECTS
sfmh.conf	sgw..conf	SEARCH OF GRAVITATIONAL WAVES: BOGOTA:82
siha.conf	SCI.IMP. HIGH ANG. RES. INFRARED&OPT. WAVELENGTH
siso.conf	SCIENTIF. IMP. SUBMILLIMETRE OBS: ESA-SP-189: 82
sma..work	ESO-IRAM-Onsala Workshop on (Sub)Millimeter Astronomy
sn87.conf	SUPERNOVA 1987A: 1YEAR LATER:RESULTS&PERSPECTIVES
soap.conf	SPECTROSCOPY OF ASTROPHYSICAL PLASMAS
soia.book	Solar interior and atmosphere (A92-36201 14-92). Tucson, AZ, University of Arizona Press
sofl.symp	HINOTORI SYMPOSIUM ON SOLAR FLARES - TOKYO:1982
sowi.conf	SOLAR WIND 4 - BURGHAUSEN,FDR - AUG18-SEP1, 1981
spie..264	APPL. DIGITAL IMAGE PROC. ASTRONOMY - SPIE
spie..290	SOLID STATE IMAGERS FOR ASTRONOMY: SPIE#290 1981
spie..331	INSTRUMENTATION IN ASTRONOMY IV: TUCSON: SPIE331
spie..332	ADVANCED TECHNOLOGY OPTICAL TELESCOPES: SPIE332
spie..556	INTERNATIONAL CONFERENCE ON SPECKLE / SPIE 556
spie..597	X-RAY INSTRUMENTATION IN ASTRONOMY SPIE:597
spie.1242	CCD AND SOLID STATE OPTICAL SENSORS: SPIE:1242
spie.1542	ACTIVE AND ADAPTIVE OPTICAL SYSTEMS SPIE 1542
spie.1979	INTERFEROMETRY - SPIE#1979- SAN DIEGO CALIF 1979
sps..conf	SPECTRES MOLECULES SIMPLES - COLL.LIEGE, JUN1980
spss.conf	SOLAR PHEN. IN STARS & STELLAR SYST. - NATO 1981
sptc.conf	SPACE MISSIONS TO COMETS: NASA-CP-2089: OCT 1979
srps.conf	SPACE RES.PROSPECTS/STELL.ACTIVITY & VARIABILITY
srs..conf	SOLAR RADIO STORMS: 4TH CESRA: TRIESTE: 1982AUG
sscr.conf	SUPERNOVAE: SURVEY CURR. RES.: NATO:CAMBRIDGE 81
sse..conf	SOLAR SYST.&EXPLOR.: ALPBACH: ESA#164 81JUL/AUG
ssg..work	SURVEYS OF THE SOUTHERN GALAXY: WORKSHOP: LEIDEN
sslu.conf	STRAT. SEARCH LIFE/UNIVERSE - MONTREAL - AUG1980
sssg.conf	SUPERSPACE&SUPERGRAVITY: NUFFIELD/CAMBRIDGE 1980
sssg.conf	SUPERSYMMETRY AND SUPERGRAVITY '82 / TRIESTE
stat.conf	STELLAR ATMOSPHERES: NSF CONF: INDIANA U: 1954
stcl.symp	STAR CLUSTER SYMP. BUDAPEST: PUBL.EOTVOS UNIV.
stfo.conf	STAR FORMATION - 10TH SAAS FEE - MARCH24-29 1980
stfo.work	STAR FORMATION: WORKSHOP: EDINBURGH 1983OCT4-6
stga.rept	STUDI GALILEIANI. VATICAN OBS. PUBL.
